LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-56.5725 	 -30.0164 	 145.36 	 979287.89
-56.6239 	 -30.0322 	 125.36 	 979292.81
-56.6583 	 -30.0692 	 123.02 	 979298.66
-56.6653 	 -30.1214 	 123.42 	 979305.88
-57.5564 	 -30.2092 	 59.67 	 979319.96
-57.0936 	 -29.8056 	 71.41 	 979297.69
-53.7886 	 -31.9297 	 167.43 	 979457.17
-53.77 	 -31.9806 	 109.96 	 979464.15
-53.7461 	 -32.0336 	 119.38 	 979461.79
-53.8675 	 -31.8069 	 181.75 	 979447.71
-53.8786 	 -31.7461 	 174.98 	 979443.67
-51.4906 	 -30.3572 	 74.3 	 979339.89
-51.5494 	 -30.3683 	 91.46 	 979339.02
-51.5975 	 -30.3319 	 121.86 	 979321.97
-54.0086 	 -31.7361 	 157.65 	 979435.44
-53.9589 	 -31.7678 	 153.38 	 979444.51
-53.9089 	 -31.8031 	 129.19 	 979454.69
-54.0625 	 -31.7094 	 166.59 	 979429.94
-54.1506 	 -31.6422 	 181.71 	 979421.58
-51.7008 	 -30.3664 	 158.68 	 979312.49
-51.6514 	 -30.3394 	 118.06 	 979319.79
-57.2539 	 -30.0475 	 76.12 	 979308.38
-57.5044 	 -30.2003 	 64.36 	 979317.35
-57.4489 	 -30.1825 	 83.39 	 979310.73
-57.405 	 -30.1575 	 88.65 	 979308.96
-57.3625 	 -30.1294 	 93.25 	 979306.46
-57.3186 	 -30.0978 	 91.74 	 979308.07
-53.2678 	 -29.6983 	 45.35 	 979269.95
-52.0258 	 -30.2486 	 117.65 	 979299.34
-51.7453 	 -30.4053 	 259.94 	 979295.78
-56.5047 	 -29.6847 	 125.87 	 979270.53
-56.5161 	 -29.6331 	 100.54 	 979271.5
-56.5144 	 -29.5792 	 91.37 	 979265.82
-56.5047 	 -29.5317 	 96.37 	 979259.97
-56.4833 	 -29.48 	 65.01 	 979262.02
-53.7267 	 -29.9172 	 66.02 	 979286.26
-56.1011 	 -29.285 	 76.22 	 979246.47
-56.0556 	 -29.3092 	 70.76 	 979243.69
-56.0392 	 -29.4219 	 100.69 	 979246.33
-56.0569 	 -29.4764 	 113.98 	 979246.94
-56.0681 	 -29.5258 	 107.21 	 979254.4
-55.9681 	 -29.1531 	 104.62 	 979230.46
-55.9 	 -29.1522 	 110.89 	 979223.37
-55.8372 	 -29.1333 	 142.54 	 979203.52
-55.7142 	 -29.1169 	 134.11 	 979200.04
-55.6528 	 -29.1081 	 197.03 	 979187.66
-55.59 	 -29.0942 	 199.41 	 979185.26
-55.5289 	 -29.0683 	 191.95 	 979184.76
-56.4231 	 -29.3647 	 69.27 	 979254.73
-56.0936 	 -29.5697 	 136.72 	 979253.81
-56.1033 	 -29.6281 	 153.99 	 979255.71
-56.0939 	 -29.6753 	 130.09 	 979266.68
-56.1544 	 -29.6686 	 110.07 	 979272.22
-56.2083 	 -29.6631 	 105.59 	 979270.36
-56.2497 	 -29.6458 	 111.48 	 979266.21
-56.1072 	 -29.7003 	 122.14 	 979270.92
-56.4303 	 -29.3092 	 78.77 	 979247.22
-56.4331 	 -29.2642 	 96.98 	 979239.43
-56.4711 	 -29.2272 	 105.93 	 979237.26
-56.5158 	 -29.1864 	 86.7 	 979238.81
-56.2817 	 -29.6147 	 108.96 	 979261.47
-56.31 	 -29.5683 	 112.54 	 979257.24
-56.3414 	 -29.5231 	 94.57 	 979257.3
-56.3894 	 -29.4922 	 106.98 	 979251.9
-56.4314 	 -29.4614 	 84.68 	 979256.48
-56.5242 	 -29.7381 	 121.34 	 979275.48
-56.5175 	 -29.7953 	 127.94 	 979272.46
-56.5125 	 -29.8483 	 143.09 	 979269.84
-56.5319 	 -29.8967 	 156.5 	 979271.18
-56.5136 	 -29.9456 	 156.8 	 979278.33
-56.5267 	 -29.9917 	 156.78 	 979282.62
-56.4722 	 -29.6594 	 114.2 	 979270.03
-54.0594 	 -29.8414 	 98.71 	 979278.6
-54.1311 	 -29.8983 	 77.29 	 979290.19
-55.3128 	 -29.3742 	 245.06 	 979198.07
-53.7994 	 -31.5806 	 209.63 	 979418.66
-53.8133 	 -31.5361 	 205.32 	 979415.74
-53.8597 	 -31.5094 	 235.09 	 979401.78
-53.8708 	 -31.4153 	 206.34 	 979400.49
-52.8531 	 -32.0411 	 47.12 	 979481.79
-52.9222 	 -32.0281 	 52.99 	 979484.2
-53.0828 	 -32.0253 	 204.39 	 979448.12
