LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-59.0513 	 -14.6996 	 707.6 	 978188.7
-59.0772 	 -14.6616 	 634.95 	 978209.35
-59.1029 	 -14.6624 	 657.12 	 978200.71
-59.1697 	 -14.5819 	 728.62 	 978179.28
-59.2875 	 -14.5084 	 734.42 	 978170.42
-59.3319 	 -14.4576 	 721.03 	 978181.71
-59.3399 	 -14.4307 	 735.27 	 978185.16
-59.3426 	 -14.4037 	 749.99 	 978192.05
-59.3912 	 -14.3407 	 707.38 	 978210.59
-59.4134 	 -14.3249 	 692.94 	 978212.21
-59.4359 	 -14.3089 	 726.01 	 978196.09
-59.4485 	 -14.2868 	 679.36 	 978200.61
-59.4497 	 -14.1871 	 652.54 	 978205.64
-59.438 	 -14.1323 	 667.73 	 978207.56
-58.7968 	 -15.4536 	 349.29 	 978300.37
-58.8358 	 -15.3778 	 371.95 	 978288.13
-58.865 	 -15.3328 	 405.66 	 978274.49
