LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-35.0219 	 -7.8176 	 26.84 	 978150.39
-35.008 	 -7.8011 	 108.45 	 978132.88
-35.0071 	 -7.7673 	 137.63 	 978125.25
-34.9906 	 -7.7676 	 117.87 	 978126.79
-35.0073 	 -7.8178 	 25.15 	 978150.95
-34.8723 	 -7.7549 	 -2.26 	 978166.31
-34.8904 	 -7.7513 	 -3.11 	 978165.87
-35.0094 	 -7.7532 	 38.78 	 978149.91
-34.9746 	 -7.7678 	 81.9 	 978139.86
-34.9874 	 -7.7523 	 33.87 	 978146.56
-34.9397 	 -7.7527 	 10.31 	 978158.36
-34.9397 	 -7.7343 	 71.59 	 978142.55
-34.9584 	 -7.7157 	 65.72 	 978139.08
-34.9734 	 -7.718 	 69.88 	 978137.07
-34.9568 	 -7.7345 	 44.4 	 978148.54
-34.9574 	 -7.7513 	 80.39 	 978141.84
-34.9737 	 -7.7506 	 104.54 	 978136.15
-34.9915 	 -7.7355 	 94.96 	 978131.1
-34.9727 	 -7.7359 	 76.15 	 978141.32
